,mode,dest_type,region,duration,suburb
0,walking,doctor,Auckland,3.5786736020806242,Karangahape
0,walking,primary_school,Auckland,7.031209362808843,Karangahape
0,walking,greenspace,Auckland,3.418725617685306,Karangahape
0,walking,all,Auckland,10.803641092327698,Karangahape
0,walking,supermarket,Auckland,27.113842173350584,Unsworth Heights West
0,walking,ece,Auckland,9.212160413971539,Unsworth Heights West
0,walking,pharmacy,Auckland,10.08796895213454,Unsworth Heights West
0,walking,doctor,Auckland,23.82406209573092,Unsworth Heights West
0,walking,primary_school,Auckland,9.134540750323415,Unsworth Heights West
0,walking,greenspace,Auckland,2.705045278137128,Unsworth Heights West
0,walking,all,Auckland,27.227684346701164,Unsworth Heights West
0,walking,supermarket,Auckland,12.96735668789809,Eden Terrace
0,walking,ece,Auckland,3.042197452229299,Eden Terrace
0,walking,pharmacy,Auckland,10.112261146496815,Eden Terrace
0,walking,doctor,Auckland,10.7078025477707,Eden Terrace
0,walking,primary_school,Auckland,12.171178343949045,Eden Terrace
0,walking,greenspace,Auckland,2.1847133757961785,Eden Terrace
0,walking,all,Auckland,14.14968152866242,Eden Terrace
0,walking,supermarket,Auckland,24.44288079470199,Bayview East
0,walking,ece,Auckland,6.0322847682119205,Bayview East
0,walking,pharmacy,Auckland,14.961092715231787,Bayview East
0,walking,doctor,Auckland,14.584437086092715,Bayview East
0,walking,primary_school,Auckland,7.303807947019868,Bayview East
0,walking,greenspace,Auckland,1.5521523178807948,Bayview East
0,walking,all,Auckland,24.44288079470199,Bayview East
0,walking,supermarket,Auckland,28.51645569620253,Bayview West
0,walking,ece,Auckland,9.545569620253165,Bayview West
0,walking,pharmacy,Auckland,25.81772151898734,Bayview West
0,walking,doctor,Auckland,25.2,Bayview West
0,walking,primary_school,Auckland,9.896202531645569,Bayview West
0,walking,greenspace,Auckland,4.5518987341772155,Bayview West
0,walking,all,Auckland,28.51645569620253,Bayview West
0,walking,supermarket,Auckland,11.279803646563815,Pinehill
0,walking,ece,Auckland,4.9403927068723705,Pinehill
0,walking,pharmacy,Auckland,10.750350631136046,Pinehill
0,walking,doctor,Auckland,10.896213183730715,Pinehill
0,walking,primary_school,Auckland,13.574333800841515,Pinehill
0,walking,greenspace,Auckland,1.4453015427769986,Pinehill
0,walking,all,Auckland,16.668302945301544,Pinehill
0,walking,supermarket,Auckland,20.420176297747307,Bayview South
0,walking,ece,Auckland,11.459353574926542,Bayview South
0,walking,pharmacy,Auckland,18.7590597453477,Bayview South
0,walking,doctor,Auckland,18.00881488736533,Bayview South
0,walking,primary_school,Auckland,11.860920666013712,Bayview South
0,walking,greenspace,Auckland,4.997061704211557,Bayview South
0,walking,all,Auckland,20.558276199804112,Bayview South
0,walking,supermarket,Auckland,10.352095808383234,Royal Oak West (Auckland)
0,walking,ece,Auckland,6.495808383233533,Royal Oak West (Auckland)
0,walking,pharmacy,Auckland,9.04311377245509,Royal Oak West (Auckland)
0,walking,doctor,Auckland,7.850299401197605,Royal Oak West (Auckland)
0,walking,primary_school,Auckland,9.223952095808384,Royal Oak West (Auckland)
0,walking,greenspace,Auckland,2.4059880239520957,Royal Oak West (Auckland)
0,walking,all,Auckland,10.707784431137725,Royal Oak West (Auckland)
0,walking,supermarket,Auckland,20.353903345724905,Glenfield South West
0,walking,ece,Auckland,6.7524163568773234,Glenfield South West
0,walking,pharmacy,Auckland,19.928624535315986,Glenfield South West
0,walking,doctor,Auckland,18.316728624535315,Glenfield South West
0,walking,primary_school,Auckland,7.316728624535316,Glenfield South West
0,walking,greenspace,Auckland,3.029739776951673,Glenfield South West
0,walking,all,Auckland,21.426765799256504,Glenfield South West
0,walking,supermarket,Auckland,20.365079365079364,Birkdale South
0,walking,ece,Auckland,5.849523809523809,Birkdale South
0,walking,pharmacy,Auckland,14.501587301587302,Birkdale South
0,walking,doctor,Auckland,13.277460317460317,Birkdale South
0,walking,primary_school,Auckland,10.292063492063493,Birkdale South
0,walking,greenspace,Auckland,3.226031746031746,Birkdale South
0,walking,all,Auckland,21.06031746031746,Birkdale South
0,walking,supermarket,Auckland,13.520592020592021,Birkenhead West
0,walking,ece,Auckland,6.364221364221364,Birkenhead West
0,walking,pharmacy,Auckland,16.973616473616474,Birkenhead West
0,walking,doctor,Auckland,12.17052767052767,Birkenhead West
0,walking,primary_school,Auckland,10.012870012870012,Birkenhead West
0,walking,greenspace,Auckland,1.351994851994852,Birkenhead West
0,walking,all,Auckland,18.15122265122265,Birkenhead West
0,walking,supermarket,Auckland,15.729638958858102,Unsworth Heights East
0,walking,ece,Auckland,4.647355163727959,Unsworth Heights East
0,walking,pharmacy,Auckland,12.587741393786734,Unsworth Heights East
0,walking,doctor,Auckland,15.495382031905962,Unsworth Heights East
0,walking,primary_school,Auckland,17.7968094038623,Unsworth Heights East
0,walking,greenspace,Auckland,1.470193115029387,Unsworth Heights East
0,walking,all,Auckland,20.751469353484467,Unsworth Heights East
0,walking,supermarket,Auckland,9.585858585858587,Sunnynook South
0,walking,ece,Auckland,5.775533108866442,Sunnynook South
0,walking,pharmacy,Auckland,8.777777777777779,Sunnynook South
0,walking,doctor,Auckland,9.892255892255893,Sunnynook South
0,walking,primary_school,Auckland,14.452300785634119,Sunnynook South
0,walking,greenspace,Auckland,4.914702581369248,Sunnynook South
0,walking,all,Auckland,14.757575757575758,Sunnynook South
0,walking,supermarket,Auckland,9.877260981912144,Glenfield East
0,walking,ece,Auckland,3.7829457364341086,Glenfield East
0,walking,pharmacy,Auckland,7.596899224806202,Glenfield East
0,walking,doctor,Auckland,6.851421188630491,Glenfield East
0,walking,primary_school,Auckland,8.97157622739018,Glenfield East
0,walking,greenspace,Auckland,3.0142118863049094,Glenfield East
0,walking,all,Auckland,11.430232558139535,Glenfield East
0,walking,supermarket,Auckland,10.721951219512196,Glenfield West
0,walking,ece,Auckland,6.4175609756097565,Glenfield West
0,walking,pharmacy,Auckland,9.301463414634146,Glenfield West
0,walking,doctor,Auckland,7.549268292682926,Glenfield West
0,walking,primary_school,Auckland,15.838048780487805,Glenfield West
0,walking,greenspace,Auckland,3.2390243902439027,Glenfield West
0,walking,all,Auckland,16.048780487804876,Glenfield West
0,walking,supermarket,Auckland,3.7360959651035985,Anzac Avenue
0,walking,ece,Auckland,3.728462377317339,Anzac Avenue
0,walking,pharmacy,Auckland,3.6226826608505998,Anzac Avenue
0,walking,doctor,Auckland,4.239912758996728,Anzac Avenue
0,walking,primary_school,Auckland,20.236641221374047,Anzac Avenue
0,walking,greenspace,Auckland,0.9825517993456925,Anzac Avenue
0,walking,all,Auckland,20.236641221374047,Anzac Avenue
0,walking,supermarket,Auckland,8.918410041841005,Birkenhead North
0,walking,ece,Auckland,3.6589958158995817,Birkenhead North
0,walking,pharmacy,Auckland,9.313807531380753,Birkenhead North
0,walking,doctor,Auckland,6.921548117154812,Birkenhead North
0,walking,primary_school,Auckland,9.351464435146443,Birkenhead North
0,walking,greenspace,Auckland,1.1725941422594142,Birkenhead North
0,walking,all,Auckland,10.763598326359833,Birkenhead North
0,walking,supermarket,Auckland,13.564663023679417,Windsor Park
0,walking,ece,Auckland,4.327868852459017,Windsor Park
0,walking,pharmacy,Auckland,9.918032786885245,Windsor Park
0,walking,doctor,Auckland,6.404371584699454,Windsor Park
0,walking,primary_school,Auckland,14.759562841530055,Windsor Park
0,walking,greenspace,Auckland,1.04735883424408,Windsor Park
0,walking,all,Auckland,18.041894353369763,Windsor Park
0,walking,supermarket,Auckland,15.84593572778828,Totara Vale North
0,walking,ece,Auckland,5.169187145557656,Totara Vale North
0,walking,pharmacy,Auckland,13.828922495274101,Totara Vale North
0,walking,doctor,Auckland,14.108695652173912,Totara Vale North
0,walking,primary_school,Auckland,11.27788279773157,Totara Vale North
0,walking,greenspace,Auckland,2.3742911153119093,Totara Vale North
0,walking,all,Auckland,16.420604914933836,Totara Vale North
0,walking,supermarket,Auckland,16.17011701170117,Glenfield North
0,walking,ece,Auckland,7.216921692169217,Glenfield North
0,walking,pharmacy,Auckland,7.404140414041404,Glenfield North
0,walking,doctor,Auckland,7.677767776777678,Glenfield North
0,walking,primary_school,Auckland,10.006300630063006,Glenfield North
0,walking,greenspace,Auckland,2.9135913591359137,Glenfield North
0,walking,all,Auckland,16.17011701170117,Glenfield North
0,walking,supermarket,Auckland,21.709076803723818,Totara Vale South
0,walking,ece,Auckland,5.398758727695888,Totara Vale South
0,walking,pharmacy,Auckland,9.837083010085337,Totara Vale South
0,walking,doctor,Auckland,9.6477889837083,Totara Vale South
0,walking,primary_school,Auckland,11.547711404189293,Totara Vale South
0,walking,greenspace,Auckland,2.0969743987587277,Totara Vale South
0,walking,all,Auckland,21.709076803723818,Totara Vale South
0,walking,supermarket,Auckland,11.238304093567251,Glenfield Central
0,walking,ece,Auckland,3.9678362573099415,Glenfield Central
0,walking,pharmacy,Auckland,6.908625730994152,Glenfield Central
0,walking,doctor,Auckland,6.5321637426900585,Glenfield Central
0,walking,primary_school,Auckland,7.360380116959064,Glenfield Central
0,walking,greenspace,Auckland,2.4510233918128654,Glenfield Central
0,walking,all,Auckland,12.675438596491228,Glenfield Central
0,walking,supermarket,Auckland,9.531971580817052,Hillcrest North (Auckland)
0,walking,ece,Auckland,5.5,Hillcrest North (Auckland)
0,walking,pharmacy,Auckland,6.934280639431616,Hillcrest North (Auckland)
0,walking,doctor,Auckland,10.093250444049733,Hillcrest North (Auckland)
0,walking,primary_school,Auckland,7.576376554174067,Hillcrest North (Auckland)
0,walking,greenspace,Auckland,2.830373001776199,Hillcrest North (Auckland)
0,walking,all,Auckland,12.893428063943162,Hillcrest North (Auckland)
0,walking,supermarket,Auckland,18.969472710453285,Hillcrest West (Auckland)
0,walking,ece,Auckland,6.4440333024976875,Hillcrest West (Auckland)
0,walking,pharmacy,Auckland,7.160962072155412,Hillcrest West (Auckland)
0,walking,doctor,Auckland,14.963922294172063,Hillcrest West (Auckland)
0,walking,primary_school,Auckland,10.325624421831638,Hillcrest West (Auckland)
0,walking,greenspace,Auckland,2.4440333024976875,Hillcrest West (Auckland)
0,walking,all,Auckland,19.12395929694727,Hillcrest West (Auckland)
0,walking,supermarket,Auckland,20.182648401826484,Murrays Bay West
0,walking,ece,Auckland,6.1312785388127855,Murrays Bay West
0,walking,pharmacy,Auckland,17.226027397260275,Murrays Bay West
0,walking,doctor,Auckland,16.004566210045663,Murrays Bay West
0,walking,primary_school,Auckland,12.269406392694064,Murrays Bay West
0,walking,greenspace,Auckland,3.146118721461187,Murrays Bay West
0,walking,all,Auckland,20.24771689497717,Murrays Bay West
0,walking,supermarket,Auckland,11.67287784679089,Mairangi Bay North
0,walking,ece,Auckland,6.112836438923395,Mairangi Bay North
0,walking,pharmacy,Auckland,8.974120082815736,Mairangi Bay North
0,walking,doctor,Auckland,6.011387163561077,Mairangi Bay North
0,walking,primary_school,Auckland,6.752587991718427,Mairangi Bay North
0,walking,greenspace,Auckland,4.354037267080745,Mairangi Bay North
0,walking,all,Auckland,12.733954451345756,Mairangi Bay North
0,walking,supermarket,Auckland,9.592997811816193,Mairangi Bay South
0,walking,ece,Auckland,8.317286652078774,Mairangi Bay South
0,walking,pharmacy,Auckland,8.597374179431073,Mairangi Bay South
0,walking,doctor,Auckland,7.607221006564552,Mairangi Bay South
0,walking,primary_school,Auckland,7.729759299781182,Mairangi Bay South
0,walking,greenspace,Auckland,3.886214442013129,Mairangi Bay South
0,walking,all,Auckland,12.659737417943107,Mairangi Bay South
0,walking,supermarket,Auckland,12.370680628272252,Sunnynook North
0,walking,ece,Auckland,4.321465968586388,Sunnynook North
0,walking,pharmacy,Auckland,7.050261780104712,Sunnynook North
0,walking,doctor,Auckland,7.710994764397905,Sunnynook North
0,walking,primary_school,Auckland,7.099476439790576,Sunnynook North
0,walking,greenspace,Auckland,3.112041884816754,Sunnynook North
0,walking,all,Auckland,12.870157068062827,Sunnynook North
0,walking,supermarket,Auckland,14.123502994011975,Forrest Hill West
0,walking,ece,Auckland,8.050898203592814,Forrest Hill West
0,walking,pharmacy,Auckland,11.582335329341317,Forrest Hill West
0,walking,doctor,Auckland,10.87874251497006,Forrest Hill West
0,walking,primary_school,Auckland,12.574850299401197,Forrest Hill West
0,walking,greenspace,Auckland,1.8615269461077844,Forrest Hill West
0,walking,all,Auckland,17.010479041916167,Forrest Hill West
0,walking,supermarket,Auckland,8.205882352941176,Wairau Valley
0,walking,ece,Auckland,10.676470588235293,Wairau Valley
0,walking,pharmacy,Auckland,10.220588235294118,Wairau Valley
0,walking,doctor,Auckland,11.573529411764707,Wairau Valley
0,walking,primary_school,Auckland,12.867647058823529,Wairau Valley
0,walking,greenspace,Auckland,7.573529411764706,Wairau Valley
0,walking,all,Auckland,15.441176470588236,Wairau Valley
0,walking,supermarket,Auckland,6.615286624203821,Northcote Central (Auckland)
0,walking,ece,Auckland,3.43312101910828,Northcote Central (Auckland)
0,walking,pharmacy,Auckland,6.820382165605095,Northcote Central (Auckland)
0,walking,doctor,Auckland,7.438216560509554,Northcote Central (Auckland)
0,walking,primary_school,Auckland,6.782165605095542,Northcote Central (Auckland)
0,walking,greenspace,Auckland,1.775796178343949,Northcote Central (Auckland)
0,walking,all,Auckland,8.715923566878981,Northcote Central (Auckland)
0,walking,supermarket,Auckland,12.674669867947179,Northcote South (Auckland)
0,walking,ece,Auckland,5.154861944777911,Northcote South (Auckland)
0,walking,pharmacy,Auckland,11.728691476590637,Northcote South (Auckland)
0,walking,doctor,Auckland,9.591836734693878,Northcote South (Auckland)
0,walking,primary_school,Auckland,8.82232893157263,Northcote South (Auckland)
0,walking,greenspace,Auckland,0.6986794717887155,Northcote South (Auckland)
0,walking,all,Auckland,13.775510204081632,Northcote South (Auckland)
0,walking,supermarket,Auckland,15.589887640449438,Murrays Bay East
0,walking,ece,Auckland,4.216292134831461,Murrays Bay East
0,walking,pharmacy,Auckland,12.589887640449438,Murrays Bay East
0,walking,doctor,Auckland,13.285112359550562,Murrays Bay East
0,walking,primary_school,Auckland,10.554775280898877,Murrays Bay East
0,walking,greenspace,Auckland,2.566011235955056,Murrays Bay East
0,walking,all,Auckland,15.665730337078651,Murrays Bay East
0,walking,supermarket,Auckland,12.476420798065297,Forrest Hill North
0,walking,ece,Auckland,4.969770253929867,Forrest Hill North
0,walking,pharmacy,Auckland,7.067714631197098,Forrest Hill North
0,walking,doctor,Auckland,7.360338573155985,Forrest Hill North
0,walking,primary_school,Auckland,13.171704957678356,Forrest Hill North
0,walking,greenspace,Auckland,1.788391777509069,Forrest Hill North
0,walking,all,Auckland,13.729141475211609,Forrest Hill North
0,walking,supermarket,Auckland,19.403928266438943,Forrest Hill East
0,walking,ece,Auckland,5.746370623398804,Forrest Hill East
0,walking,pharmacy,Auckland,9.830059777967548,Forrest Hill East
0,walking,doctor,Auckland,10.566182749786508,Forrest Hill East
0,walking,primary_school,Auckland,12.746370623398805,Forrest Hill East
0,walking,greenspace,Auckland,1.5943637916310844,Forrest Hill East
0,walking,all,Auckland,19.403928266438943,Forrest Hill East
0,walking,supermarket,Auckland,13.962814070351758,Westlake
0,walking,ece,Auckland,7.124623115577889,Westlake
0,walking,pharmacy,Auckland,11.11859296482412,Westlake
0,walking,doctor,Auckland,9.673366834170855,Westlake
0,walking,primary_school,Auckland,8.758793969849247,Westlake
0,walking,greenspace,Auckland,4.717587939698492,Westlake
0,walking,all,Auckland,14.31356783919598,Westlake
0,walking,supermarket,Auckland,9.200132978723405,Takapuna West
0,walking,ece,Auckland,4.3623670212765955,Takapuna West
0,walking,pharmacy,Auckland,6.1775265957446805,Takapuna West
0,walking,doctor,Auckland,5.896941489361702,Takapuna West
0,walking,primary_school,Auckland,8.456117021276595,Takapuna West
0,walking,greenspace,Auckland,2.8577127659574466,Takapuna West
0,walking,all,Auckland,10.490691489361701,Takapuna West
0,walking,supermarket,Auckland,12.89922480620155,Akoranga
0,walking,ece,Auckland,6.906976744186046,Akoranga
0,walking,pharmacy,Auckland,8.315245478036175,Akoranga
0,walking,doctor,Auckland,8.8656330749354,Akoranga
0,walking,primary_school,Auckland,10.082687338501293,Akoranga
0,walking,greenspace,Auckland,0.7493540051679587,Akoranga
0,walking,all,Auckland,13.71576227390181,Akoranga
